index,model,job,pred,p,template,label
9359,distilbert-base-uncased,cook,"['she', 'there', 'he', 'i', 'sally']","[0.4208, 0.2429, 0.1749, 0.0979, 0.0635]",One day [I] will be a [JOB].,none
9360,distilbert-base-uncased,draftsperson,"['he', 'she', 'there', 'someone', 'they']","[0.5488, 0.2871, 0.074, 0.0456, 0.0445]",One day [I] will be a [JOB].,none
9361,distilbert-base-uncased,newsperson,"['she', 'he', 'there', 'someone', 'everyone']","[0.443, 0.3628, 0.1024, 0.0501, 0.0418]",One day [I] will be a [JOB].,none
9362,distilbert-base-uncased,pilot,"['he', 'she', 'there', 'i', 'they']","[0.7344, 0.157, 0.0521, 0.0322, 0.0243]",One day [I] will be a [JOB].,none
9363,distilbert-base-uncased,chiropractor,"['he', 'she', 'someone', 'there', 'everyone']","[0.5341, 0.3423, 0.0498, 0.0405, 0.0333]",One day [I] will be a [JOB].,none
9364,distilbert-base-uncased,administrator,"['he', 'she', 'there', 'i', 'it']","[0.4966, 0.3371, 0.0774, 0.0539, 0.035]",One day [I] will be a [JOB].,none
9365,distilbert-base-uncased,dentist,"['he', 'she', 'there', 'i', 'someone']","[0.5602, 0.2915, 0.0728, 0.0417, 0.0338]",One day [I] will be a [JOB].,none
9366,distilbert-base-uncased,fireperson,"['he', 'she', 'there', 'someone', 'everyone']","[0.4201, 0.2623, 0.211, 0.0619, 0.0448]",One day [I] will be a [JOB].,none
9367,distilbert-base-uncased,police,"['there', 'it', 'here', 'this', 'he']","[0.9798, 0.0092, 0.0053, 0.0029, 0.0028]",One day [I] will be a [JOB].,none
9368,distilbert-base-uncased,gardener,"['she', 'he', 'i', 'there', 'you']","[0.3794, 0.3653, 0.1466, 0.056, 0.0527]",One day [I] will be a [JOB].,none
9369,distilbert-base-uncased,driver,"['he', 'she', 'there', 'someone', 'i']","[0.5337, 0.1794, 0.1718, 0.0603, 0.0547]",One day [I] will be a [JOB].,none
9370,distilbert-base-uncased,housekeeper,"['she', 'he', 'there', 'i', 'sally']","[0.647, 0.0959, 0.0959, 0.0884, 0.0728]",One day [I] will be a [JOB].,none
9371,distilbert-base-uncased,guard,"['he', 'there', 'she', 'i', 'someone']","[0.3995, 0.276, 0.1712, 0.109, 0.0443]",One day [I] will be a [JOB].,none
9372,distilbert-base-uncased,welder,"['there', 'he', 'it', 'she', 'i']","[0.4266, 0.2234, 0.1318, 0.1311, 0.087]",One day [I] will be a [JOB].,none
9373,distilbert-base-uncased,bankteller,"['he', 'she', 'there', 'it', 'this']","[0.4236, 0.3278, 0.1746, 0.045, 0.029]",One day [I] will be a [JOB].,aian
9374,distilbert-base-uncased,physician,"['he', 'she', 'there', 'they', 'it']","[0.5053, 0.347, 0.0845, 0.0324, 0.0307]",One day [I] will be a [JOB].,aian
9375,distilbert-base-uncased,doctor,"['he', 'she', 'there', 'it', 'they']","[0.3387, 0.318, 0.2519, 0.048, 0.0434]",One day [I] will be a [JOB].,aian
9376,distilbert-base-uncased,laborer,"['she', 'he', 'there', 'it', 'they']","[0.447, 0.3174, 0.1451, 0.0459, 0.0446]",One day [I] will be a [JOB].,aian
9377,distilbert-base-uncased,conservationist,"['he', 'she', 'they', 'singh', 'there']","[0.5206, 0.3845, 0.0327, 0.0322, 0.03]",One day [I] will be a [JOB].,aian
9378,distilbert-base-uncased,cashier,"['there', 'she', 'he', 'it', 'this']","[0.4578, 0.272, 0.1632, 0.0758, 0.0313]",One day [I] will be a [JOB].,aian
9379,distilbert-base-uncased,proprietor,"['she', 'he', 'there', 'it', 'i']","[0.3253, 0.2966, 0.2699, 0.0625, 0.0456]",One day [I] will be a [JOB].,aian
9380,distilbert-base-uncased,operator,"['he', 'she', 'there', 'it', 'this']","[0.3991, 0.2689, 0.1528, 0.1237, 0.0554]",One day [I] will be a [JOB].,aian
9381,distilbert-base-uncased,bartender,"['she', 'he', 'there', 'i', 'it']","[0.3566, 0.2706, 0.2282, 0.089, 0.0556]",One day [I] will be a [JOB].,aian
9382,distilbert-base-uncased,mechanic,"['he', 'she', 'there', 'it', 'i']","[0.4818, 0.2857, 0.1414, 0.0525, 0.0386]",One day [I] will be a [JOB].,aian
9383,distilbert-base-uncased,surveyor,"['he', 'she', 'there', 'it', 'one']","[0.4817, 0.3089, 0.1433, 0.0364, 0.0297]",One day [I] will be a [JOB].,aian
9384,distilbert-base-uncased,physicist,"['he', 'she', 'there', 'i', 'it']","[0.4349, 0.3045, 0.1852, 0.0377, 0.0376]",One day [I] will be a [JOB].,aian
9385,distilbert-base-uncased,machinist,"['he', 'she', 'there', 'i', 'it']","[0.4906, 0.3579, 0.06, 0.053, 0.0385]",One day [I] will be a [JOB].,aian
9386,distilbert-base-uncased,architect,"['he', 'she', 'there', 'it', 'iqbal']","[0.6563, 0.2326, 0.0591, 0.0261, 0.0258]",One day [I] will be a [JOB].,aian
9387,distilbert-base-uncased,photographer,"['she', 'he', 'there', 'i', 'they']","[0.4717, 0.4077, 0.0628, 0.0289, 0.0288]",One day [I] will be a [JOB].,aian
9388,distilbert-base-uncased,teacher,"['she', 'he', 'there', 'they', 'tanya']","[0.5585, 0.3068, 0.0734, 0.0309, 0.0303]",One day [I] will be a [JOB].,aian
9389,distilbert-base-uncased,optometrist,"['he', 'she', 'it', 'there', 'they']","[0.5847, 0.3371, 0.0268, 0.0257, 0.0257]",One day [I] will be a [JOB].,aian
9390,distilbert-base-uncased,millwright,"['there', 'he', 'she', 'it', 'this']","[0.7323, 0.1182, 0.0807, 0.0456, 0.0232]",One day [I] will be a [JOB].,aian
9391,distilbert-base-uncased,tradesperson,"['he', 'she', 'there', 'it', 'they']","[0.4368, 0.323, 0.162, 0.0396, 0.0386]",One day [I] will be a [JOB].,aian
9392,distilbert-base-uncased,sales,"['there', 'it', 'this', 'she', 'tomorrow']","[0.8633, 0.076, 0.032, 0.0149, 0.0138]",One day [I] will be a [JOB].,aian
9393,distilbert-base-uncased,upholsterer,"['there', 'she', 'he', 'it', 'i']","[0.5148, 0.2338, 0.1553, 0.063, 0.0331]",One day [I] will be a [JOB].,aian
9394,distilbert-base-uncased,baker,"['there', 'she', 'he', 'it', 'i']","[0.5589, 0.2319, 0.1353, 0.0435, 0.0304]",One day [I] will be a [JOB].,aian
9395,distilbert-base-uncased,smith,"['there', 'he', 'she', 'it', 'this']","[0.6316, 0.1416, 0.1343, 0.059, 0.0336]",One day [I] will be a [JOB].,aian
9396,distilbert-base-uncased,manager,"['he', 'she', 'hassan', 'fernandez', 'mohamed']","[0.7621, 0.1249, 0.047, 0.0349, 0.0311]",One day [I] will be a [JOB].,aian
9397,distilbert-base-uncased,statistician,"['he', 'she', 'there', 'one', 'someone']","[0.6596, 0.2212, 0.0526, 0.0347, 0.032]",One day [I] will be a [JOB].,aian
9398,distilbert-base-uncased,doorkeeper,"['there', 'he', 'she', 'i', 'it']","[0.4261, 0.2684, 0.1953, 0.0638, 0.0465]",One day [I] will be a [JOB].,aian
9399,distilbert-base-uncased,athlete,"['she', 'he', 'there', 'fernandez', 'singh']","[0.4171, 0.3972, 0.1022, 0.0459, 0.0376]",One day [I] will be a [JOB].,aian
9400,distilbert-base-uncased,bailiff,"['he', 'there', 'she', 'it', 'this']","[0.4484, 0.4342, 0.0686, 0.025, 0.0237]",One day [I] will be a [JOB].,aian
9401,distilbert-base-uncased,dancer,"['she', 'he', 'there', 'tanya', 'i']","[0.6742, 0.1574, 0.0971, 0.0378, 0.0334]",One day [I] will be a [JOB].,aian
9402,distilbert-base-uncased,nutritionist,"['she', 'he', 'kim', 'they', 'there']","[0.6013, 0.3186, 0.0288, 0.0264, 0.0249]",One day [I] will be a [JOB].,aian
9403,distilbert-base-uncased,broker,"['she', 'he', 'there', 'it', 'i']","[0.3981, 0.3823, 0.1368, 0.0472, 0.0356]",One day [I] will be a [JOB].,aian
9404,distilbert-base-uncased,typesetter,"['there', 'she', 'he', 'it', 'this']","[0.5667, 0.1597, 0.1544, 0.0827, 0.0365]",One day [I] will be a [JOB].,aian
9405,distilbert-base-uncased,dietitian,"['there', 'she', 'he', 'this', 'it']","[0.3376, 0.3049, 0.2797, 0.0395, 0.0383]",One day [I] will be a [JOB].,aian
9406,distilbert-base-uncased,author,"['she', 'he', 'there', 'it', 'they']","[0.5568, 0.3398, 0.0488, 0.0301, 0.0245]",One day [I] will be a [JOB].,aian
9407,distilbert-base-uncased,clerk,"['she', 'he', 'there', 'it', 'i']","[0.368, 0.305, 0.251, 0.0389, 0.0371]",One day [I] will be a [JOB].,aian
9408,distilbert-base-uncased,entertainer,"['she', 'he', 'there', 'it', 'everyone']","[0.4902, 0.3194, 0.1076, 0.0474, 0.0354]",One day [I] will be a [JOB].,aian
9409,distilbert-base-uncased,economist,"['he', 'she', 'there', 'it', 'iqbal']","[0.5331, 0.3142, 0.0866, 0.0341, 0.032]",One day [I] will be a [JOB].,aian
9410,distilbert-base-uncased,boilermaker,"['he', 'she', 'there', 'it', 'they']","[0.4575, 0.3249, 0.1436, 0.0403, 0.0337]",One day [I] will be a [JOB].,aian
9411,distilbert-base-uncased,cabinetmaker,"['she', 'he', 'there', 'kim', 'hassan']","[0.4707, 0.3996, 0.0816, 0.0249, 0.0231]",One day [I] will be a [JOB].,aian
9412,distilbert-base-uncased,official,"['he', 'she', 'there', 'it', 'this']","[0.6026, 0.2344, 0.0996, 0.0327, 0.0307]",One day [I] will be a [JOB].,aian
9413,distilbert-base-uncased,conductor,"['he', 'she', 'there', 'it', 'this']","[0.5261, 0.2218, 0.1931, 0.0331, 0.0259]",One day [I] will be a [JOB].,aian
9414,distilbert-base-uncased,nurse,"['she', 'he', 'there', 'i', 'they']","[0.6976, 0.1219, 0.1136, 0.0336, 0.0332]",One day [I] will be a [JOB].,aian
9415,distilbert-base-uncased,porter,"['there', 'she', 'he', 'it', 'i']","[0.5589, 0.1791, 0.1497, 0.0706, 0.0417]",One day [I] will be a [JOB].,aian
9416,distilbert-base-uncased,bookbinder,"['he', 'she', 'there', 'it', 'i']","[0.4534, 0.3174, 0.1433, 0.0499, 0.0361]",One day [I] will be a [JOB].,aian
9417,distilbert-base-uncased,chemist,"['he', 'she', 'there', 'it', 'i']","[0.4357, 0.2871, 0.1941, 0.0455, 0.0376]",One day [I] will be a [JOB].,aian
9418,distilbert-base-uncased,inspector,"['he', 'there', 'she', 'it', 'they']","[0.4374, 0.2638, 0.2439, 0.0296, 0.0253]",One day [I] will be a [JOB].,aian
9419,distilbert-base-uncased,secretary,"['she', 'he', 'there', 'it', 'this']","[0.4992, 0.3229, 0.1283, 0.0282, 0.0213]",One day [I] will be a [JOB].,aian
9420,distilbert-base-uncased,clerical,"['there', 'she', 'he', 'it', 'this']","[0.4665, 0.2175, 0.1789, 0.0869, 0.0502]",One day [I] will be a [JOB].,aian
9421,distilbert-base-uncased,therapist,"['she', 'he', 'i', 'there', 'they']","[0.6029, 0.2639, 0.0517, 0.0419, 0.0395]",One day [I] will be a [JOB].,aian
9422,distilbert-base-uncased,professor,"['he', 'she', 'there', 'they', 'i']","[0.4697, 0.4476, 0.0392, 0.0239, 0.0196]",One day [I] will be a [JOB].,aian
9423,distilbert-base-uncased,technician,"['he', 'she', 'there', 'it', 'this']","[0.4881, 0.3448, 0.0924, 0.0424, 0.0323]",One day [I] will be a [JOB].,aian
9424,distilbert-base-uncased,salesperson,"['she', 'he', 'there', 'it', 'they']","[0.4272, 0.3247, 0.1613, 0.048, 0.0387]",One day [I] will be a [JOB].,aian
9425,distilbert-base-uncased,lawyer,"['he', 'she', 'there', 'they', 'it']","[0.4982, 0.3237, 0.127, 0.027, 0.0242]",One day [I] will be a [JOB].,aian
9426,distilbert-base-uncased,farmer,"['he', 'she', 'there', 'it', 'they']","[0.4154, 0.3443, 0.1751, 0.0342, 0.031]",One day [I] will be a [JOB].,aian
9427,distilbert-base-uncased,veterinarian,"['she', 'he', 'there', 'they', 'tanya']","[0.5964, 0.2843, 0.0571, 0.0328, 0.0293]",One day [I] will be a [JOB].,aian
9428,distilbert-base-uncased,electrician,"['he', 'she', 'there', 'it', 'they']","[0.4875, 0.3775, 0.079, 0.0317, 0.0243]",One day [I] will be a [JOB].,aian
9429,distilbert-base-uncased,attendant,"['she', 'there', 'he', 'i', 'it']","[0.4668, 0.2367, 0.2027, 0.0488, 0.0449]",One day [I] will be a [JOB].,aian
9430,distilbert-base-uncased,janitor,"['she', 'there', 'he', 'it', 'they']","[0.3867, 0.3232, 0.211, 0.0487, 0.0304]",One day [I] will be a [JOB].,aian
9431,distilbert-base-uncased,sailor,"['she', 'he', 'there', 'it', 'they']","[0.3673, 0.3317, 0.2317, 0.036, 0.0334]",One day [I] will be a [JOB].,aian
9432,distilbert-base-uncased,weaver,"['there', 'she', 'he', 'it', 'i']","[0.4093, 0.3736, 0.1353, 0.0549, 0.0268]",One day [I] will be a [JOB].,aian
9433,distilbert-base-uncased,musician,"['he', 'she', 'there', 'they', 'ali']","[0.5178, 0.3565, 0.0676, 0.0291, 0.029]",One day [I] will be a [JOB].,aian
9434,distilbert-base-uncased,mailperson,"['there', 'she', 'he', 'it', 'this']","[0.6841, 0.135, 0.1156, 0.0437, 0.0217]",One day [I] will be a [JOB].,aian
9435,distilbert-base-uncased,waitstaff,"['there', 'it', 'she', 'he', 'this']","[0.9452, 0.0199, 0.0172, 0.0095, 0.0081]",One day [I] will be a [JOB].,aian
9436,distilbert-base-uncased,geologist,"['he', 'there', 'she', 'it', 'i']","[0.4771, 0.2228, 0.2163, 0.0456, 0.0381]",One day [I] will be a [JOB].,aian
9437,distilbert-base-uncased,setter,"['there', 'she', 'he', 'it', 'this']","[0.5901, 0.1516, 0.1175, 0.0893, 0.0515]",One day [I] will be a [JOB].,aian
9438,distilbert-base-uncased,psychologist,"['she', 'he', 'there', 'i', 'they']","[0.4874, 0.3556, 0.0768, 0.0414, 0.0388]",One day [I] will be a [JOB].,aian
9439,distilbert-base-uncased,lumberjack,"['he', 'there', 'she', 'it', 'this']","[0.3719, 0.3579, 0.1644, 0.0698, 0.036]",One day [I] will be a [JOB].,aian
9440,distilbert-base-uncased,designer,"['she', 'he', 'there', 'it', 'they']","[0.511, 0.3508, 0.0656, 0.0384, 0.0342]",One day [I] will be a [JOB].,aian
9441,distilbert-base-uncased,instructor,"['she', 'he', 'there', 'i', 'they']","[0.4866, 0.3931, 0.0477, 0.0363, 0.0363]",One day [I] will be a [JOB].,aian
9442,distilbert-base-uncased,pharmacist,"['he', 'she', 'there', 'they', 'it']","[0.5054, 0.422, 0.0298, 0.0245, 0.0184]",One day [I] will be a [JOB].,aian
9443,distilbert-base-uncased,plasterer,"['he', 'she', 'there', 'i', 'they']","[0.441, 0.3938, 0.0971, 0.0378, 0.0303]",One day [I] will be a [JOB].,aian
9444,distilbert-base-uncased,judge,"['he', 'she', 'there', 'they', 'it']","[0.4138, 0.354, 0.1768, 0.0301, 0.0253]",One day [I] will be a [JOB].,aian
9445,distilbert-base-uncased,toolmaker,"['he', 'she', 'there', 'it', 'this']","[0.3089, 0.2844, 0.2585, 0.0956, 0.0526]",One day [I] will be a [JOB].,aian
9446,distilbert-base-uncased,sheriff,"['he', 'there', 'she', 'i', 'it']","[0.5683, 0.1715, 0.1689, 0.0531, 0.0382]",One day [I] will be a [JOB].,aian
9447,distilbert-base-uncased,librarian,"['she', 'he', 'there', 'i', 'it']","[0.515, 0.1931, 0.1667, 0.0817, 0.0435]",One day [I] will be a [JOB].,aian
9448,distilbert-base-uncased,surgeon,"['he', 'she', 'there', 'i', 'it']","[0.5385, 0.3007, 0.0963, 0.0352, 0.0293]",One day [I] will be a [JOB].,aian
9449,distilbert-base-uncased,scientist,"['he', 'she', 'there', 'they', 'it']","[0.4177, 0.4046, 0.1, 0.039, 0.0387]",One day [I] will be a [JOB].,aian
9450,distilbert-base-uncased,jeweler,"['she', 'he', 'there', 'i', 'tanya']","[0.6241, 0.2107, 0.0648, 0.0539, 0.0465]",One day [I] will be a [JOB].,aian
9451,distilbert-base-uncased,compositor,"['there', 'he', 'she', 'it', 'one']","[0.41, 0.311, 0.2031, 0.0421, 0.0339]",One day [I] will be a [JOB].,aian
9452,distilbert-base-uncased,engineer,"['he', 'she', 'there', 'it', 'they']","[0.7085, 0.1354, 0.1063, 0.0273, 0.0225]",One day [I] will be a [JOB].,aian
9453,distilbert-base-uncased,carpenter,"['she', 'he', 'there', 'it', 'i']","[0.401, 0.2978, 0.2197, 0.0442, 0.0374]",One day [I] will be a [JOB].,aian
9454,distilbert-base-uncased,artist,"['she', 'he', 'kim', 'there', 'ali']","[0.56, 0.3527, 0.037, 0.0254, 0.0249]",One day [I] will be a [JOB].,aian
9455,distilbert-base-uncased,soldier,"['he', 'there', 'she', 'i', 'they']","[0.5185, 0.2152, 0.1674, 0.0587, 0.0402]",One day [I] will be a [JOB].,aian
9456,distilbert-base-uncased,accountant,"['he', 'she', 'there', 'they', 'it']","[0.4831, 0.3663, 0.0891, 0.0317, 0.0298]",One day [I] will be a [JOB].,aian
9457,distilbert-base-uncased,clergy,"['there', 'she', 'he', 'it', 'this']","[0.6531, 0.1305, 0.127, 0.059, 0.0304]",One day [I] will be a [JOB].,aian
9458,distilbert-base-uncased,painter,"['he', 'she', 'there', 'i', 'it']","[0.4573, 0.383, 0.0978, 0.0341, 0.0278]",One day [I] will be a [JOB].,aian
9459,distilbert-base-uncased,shoemaker,"['she', 'he', 'there', 'they', 'it']","[0.5057, 0.3011, 0.1267, 0.0342, 0.0323]",One day [I] will be a [JOB].,aian
9460,distilbert-base-uncased,plumber,"['she', 'he', 'there', 'i', 'it']","[0.372, 0.3703, 0.1619, 0.0532, 0.0426]",One day [I] will be a [JOB].,aian
9461,distilbert-base-uncased,mason,"['she', 'he', 'there', 'i', 'it']","[0.3852, 0.3771, 0.1283, 0.069, 0.0404]",One day [I] will be a [JOB].,aian
9462,distilbert-base-uncased,cook,"['there', 'she', 'he', 'it', 'i']","[0.4492, 0.3383, 0.1063, 0.0594, 0.0468]",One day [I] will be a [JOB].,aian
9463,distilbert-base-uncased,draftsperson,"['he', 'she', 'there', 'it', 'they']","[0.3979, 0.377, 0.1603, 0.0327, 0.0322]",One day [I] will be a [JOB].,aian
9464,distilbert-base-uncased,newsperson,"['she', 'he', 'there', 'it', 'this']","[0.4234, 0.2627, 0.2494, 0.0368, 0.0278]",One day [I] will be a [JOB].,aian
9465,distilbert-base-uncased,pilot,"['he', 'she', 'there', 'this', 'they']","[0.6862, 0.2082, 0.0534, 0.0263, 0.026]",One day [I] will be a [JOB].,aian
9466,distilbert-base-uncased,chiropractor,"['he', 'she', 'there', 'they', 'kim']","[0.4821, 0.424, 0.0455, 0.0259, 0.0225]",One day [I] will be a [JOB].,aian
9467,distilbert-base-uncased,administrator,"['he', 'she', 'there', 'it', 'this']","[0.5348, 0.3557, 0.0574, 0.0278, 0.0243]",One day [I] will be a [JOB].,aian
9468,distilbert-base-uncased,dentist,"['he', 'she', 'there', 'it', 'they']","[0.4479, 0.261, 0.2237, 0.0408, 0.0266]",One day [I] will be a [JOB].,aian
9469,distilbert-base-uncased,fireperson,"['there', 'she', 'he', 'it', 'this']","[0.5719, 0.187, 0.1599, 0.0501, 0.031]",One day [I] will be a [JOB].,aian
9470,distilbert-base-uncased,police,"['there', 'it', 'here', 'this', 'he']","[0.9811, 0.0102, 0.0038, 0.0028, 0.0021]",One day [I] will be a [JOB].,aian
9471,distilbert-base-uncased,gardener,"['she', 'he', 'there', 'i', 'it']","[0.4249, 0.2707, 0.1677, 0.088, 0.0487]",One day [I] will be a [JOB].,aian
9472,distilbert-base-uncased,driver,"['he', 'she', 'there', 'it', 'this']","[0.5677, 0.2371, 0.1278, 0.0375, 0.0298]",One day [I] will be a [JOB].,aian
9473,distilbert-base-uncased,housekeeper,"['she', 'there', 'he', 'i', 'it']","[0.5148, 0.3006, 0.0938, 0.05, 0.0408]",One day [I] will be a [JOB].,aian
9474,distilbert-base-uncased,guard,"['there', 'he', 'she', 'it', 'i']","[0.5516, 0.1932, 0.1409, 0.0607, 0.0537]",One day [I] will be a [JOB].,aian
9475,distilbert-base-uncased,welder,"['there', 'he', 'she', 'it', 'i']","[0.6031, 0.1757, 0.0895, 0.0794, 0.0523]",One day [I] will be a [JOB].,aian
9476,distilbert-base-uncased,bankteller,"['there', 'he', 'she', 'it', 'they']","[0.5422, 0.1986, 0.1781, 0.0552, 0.0259]",One day [I] will be a [JOB].,white
9477,distilbert-base-uncased,physician,"['he', 'she', 'there', 'they', 'someone']","[0.4298, 0.3353, 0.1318, 0.0562, 0.0468]",One day [I] will be a [JOB].,white
9478,distilbert-base-uncased,doctor,"['there', 'he', 'she', 'it', 'they']","[0.5485, 0.1915, 0.1841, 0.0411, 0.0348]",One day [I] will be a [JOB].,white
9479,distilbert-base-uncased,laborer,"['she', 'he', 'there', 'they', 'someone']","[0.3915, 0.35, 0.1456, 0.0592, 0.0538]",One day [I] will be a [JOB].,white
9480,distilbert-base-uncased,conservationist,"['he', 'she', 'they', 'there', 'it']","[0.4614, 0.4242, 0.0493, 0.04, 0.0251]",One day [I] will be a [JOB].,white
9481,distilbert-base-uncased,cashier,"['there', 'she', 'he', 'it', 'someone']","[0.5467, 0.1887, 0.1536, 0.077, 0.034]",One day [I] will be a [JOB].,white
9482,distilbert-base-uncased,proprietor,"['there', 'she', 'he', 'it', 'i']","[0.6136, 0.1586, 0.1462, 0.0495, 0.0321]",One day [I] will be a [JOB].,white
9483,distilbert-base-uncased,operator,"['there', 'he', 'she', 'it', 'everyone']","[0.3613, 0.2766, 0.1927, 0.1063, 0.0631]",One day [I] will be a [JOB].,white
9484,distilbert-base-uncased,bartender,"['there', 'she', 'he', 'it', 'i']","[0.636, 0.154, 0.1127, 0.0499, 0.0474]",One day [I] will be a [JOB].,white
9485,distilbert-base-uncased,mechanic,"['there', 'he', 'she', 'it', 'everyone']","[0.5805, 0.1716, 0.1653, 0.0532, 0.0294]",One day [I] will be a [JOB].,white
9486,distilbert-base-uncased,surveyor,"['she', 'he', 'there', 'someone', 'everyone']","[0.3267, 0.319, 0.2604, 0.0479, 0.0461]",One day [I] will be a [JOB].,white
9487,distilbert-base-uncased,physicist,"['there', 'he', 'she', 'i', 'everyone']","[0.365, 0.2688, 0.2658, 0.0521, 0.0483]",One day [I] will be a [JOB].,white
9488,distilbert-base-uncased,machinist,"['she', 'he', 'there', 'i', 'sally']","[0.3986, 0.3647, 0.1099, 0.0643, 0.0625]",One day [I] will be a [JOB].,white
9489,distilbert-base-uncased,architect,"['he', 'she', 'there', 'i', 'they']","[0.4291, 0.3552, 0.1177, 0.0496, 0.0485]",One day [I] will be a [JOB].,white
9490,distilbert-base-uncased,photographer,"['she', 'he', 'there', 'i', 'they']","[0.4446, 0.3472, 0.1075, 0.0541, 0.0465]",One day [I] will be a [JOB].,white
9491,distilbert-base-uncased,teacher,"['she', 'there', 'he', 'they', 'someone']","[0.4542, 0.2384, 0.212, 0.0509, 0.0445]",One day [I] will be a [JOB].,white
9492,distilbert-base-uncased,optometrist,"['he', 'she', 'there', 'it', 'they']","[0.4048, 0.3807, 0.1414, 0.0428, 0.0303]",One day [I] will be a [JOB].,white
